1703215134218,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName
1703215134218,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134218,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName
1703215134218,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134219,Unknown,VetControllerTests calls Vet,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties
1703215134219,Unknown,Vet calls Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal
1703215134219,Unknown,Vet returns to Vet,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialtiesInternal,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties
1703215134221,Unknown,Vet returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Vet.java:Vet:getSpecialties,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134221,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134221,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls BaseEntity,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId
1703215134221,Unknown,BaseEntity returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/BaseEntity.java:BaseEntity:getId,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getFirstName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
1703215134221,Unknown,VetControllerTests calls Person,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName
1703215134221,Unknown,Person returns to VetControllerTests,monolith/src/main/java/org/springframework/samples/petclinic/model/Person.java:Person:getLastName,monolith/src/test/java/org/springframework/samples/petclinic/web/VetControllerTests.java:VetControllerTests:testShowVetListXml
